danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.684,0.805,2,-7.512,0,0.0656,0.224,0.396,0.0794,0.691,90.04,audio_features,7iaTCBWqabZxPhb1HgndsN,spotify:track:7iaTCBWqabZxPhb1HgndsN,https://api.spotify.com/v1/tracks/7iaTCBWqabZxPhb1HgndsN,https://api.spotify.com/v1/audio-analysis/7iaTCBWqabZxPhb1HgndsN,204000,4
0.694,0.752,4,-6.964,0,0.106,0.189,0.0113,0.0445,0.616,125.972,audio_features,4aJZBMczQZd0eoBDBnLmvU,spotify:track:4aJZBMczQZd0eoBDBnLmvU,https://api.spotify.com/v1/tracks/4aJZBMczQZd0eoBDBnLmvU,https://api.spotify.com/v1/audio-analysis/4aJZBMczQZd0eoBDBnLmvU,319125,4
0.538,0.268,11,-10.783,0,0.082,0.692,0.0406,0.089,0.224,79.681,audio_features,1xD8hBK99rAPgcwjWWnxwf,spotify:track:1xD8hBK99rAPgcwjWWnxwf,https://api.spotify.com/v1/tracks/1xD8hBK99rAPgcwjWWnxwf,https://api.spotify.com/v1/audio-analysis/1xD8hBK99rAPgcwjWWnxwf,198912,4
0.5,0.844,2,-5.416,1,0.0442,0.00672,1.52e-05,0.0654,0.598,191.037,audio_features,3S5by0rBgR0yoJwwcbsnsJ,spotify:track:3S5by0rBgR0yoJwwcbsnsJ,https://api.spotify.com/v1/tracks/3S5by0rBgR0yoJwwcbsnsJ,https://api.spotify.com/v1/audio-analysis/3S5by0rBgR0yoJwwcbsnsJ,185829,4
0.644,0.744,5,-7.08,0,0.151,0.0617,0.0,0.235,0.666,157.982,audio_features,4fqyLduGLvPU0RZJYbQyNO,spotify:track:4fqyLduGLvPU0RZJYbQyNO,https://api.spotify.com/v1/tracks/4fqyLduGLvPU0RZJYbQyNO,https://api.spotify.com/v1/audio-analysis/4fqyLduGLvPU0RZJYbQyNO,152692,4
0.539,0.829,7,-4.848,1,0.0336,0.000336,2.11e-05,0.475,0.561,101.953,audio_features,7rJMRSBh6Ro2effj3AzK7J,spotify:track:7rJMRSBh6Ro2effj3AzK7J,https://api.spotify.com/v1/tracks/7rJMRSBh6Ro2effj3AzK7J,https://api.spotify.com/v1/audio-analysis/7rJMRSBh6Ro2effj3AzK7J,227556,4
0.66,0.849,0,-5.97,1,0.029,0.00458,0.000107,0.0878,0.839,102.003,audio_features,01agKeBhkaFQuGJkVzdI2K,spotify:track:01agKeBhkaFQuGJkVzdI2K,https://api.spotify.com/v1/tracks/01agKeBhkaFQuGJkVzdI2K,https://api.spotify.com/v1/audio-analysis/01agKeBhkaFQuGJkVzdI2K,218903,4
0.692,0.681,8,-8.74,0,0.0446,0.00298,0.734,0.0756,0.855,115.006,audio_features,1AvbBhiwQoz9Zpg1lXF2JM,spotify:track:1AvbBhiwQoz9Zpg1lXF2JM,https://api.spotify.com/v1/tracks/1AvbBhiwQoz9Zpg1lXF2JM,https://api.spotify.com/v1/audio-analysis/1AvbBhiwQoz9Zpg1lXF2JM,385857,4
0.494,0.964,8,-4.084,1,0.0862,0.138,0.0,0.214,0.569,94.878,audio_features,6hd9PsMDYaBEkQOjq6F3XH,spotify:track:6hd9PsMDYaBEkQOjq6F3XH,https://api.spotify.com/v1/tracks/6hd9PsMDYaBEkQOjq6F3XH,https://api.spotify.com/v1/audio-analysis/6hd9PsMDYaBEkQOjq6F3XH,151196,4
0.492,0.475,5,-8.147,0,0.0481,0.188,5.84e-06,0.0912,0.77,102.081,audio_features,4cprffy0TRQXoSVmpceh14,spotify:track:4cprffy0TRQXoSVmpceh14,https://api.spotify.com/v1/tracks/4cprffy0TRQXoSVmpceh14,https://api.spotify.com/v1/audio-analysis/4cprffy0TRQXoSVmpceh14,268004,4
0.46,0.785,1,-4.72,1,0.0642,0.0682,0.0,0.0971,0.464,97.948,audio_features,354DcqfZLjPzNZlSfR6o2R,spotify:track:354DcqfZLjPzNZlSfR6o2R,https://api.spotify.com/v1/tracks/354DcqfZLjPzNZlSfR6o2R,https://api.spotify.com/v1/audio-analysis/354DcqfZLjPzNZlSfR6o2R,188187,4
0.747,0.662,4,-6.674,0,0.156,0.115,0.0,0.163,0.701,76.978,audio_features,7mr81Fav4ro8PtEHAW7zHz,spotify:track:7mr81Fav4ro8PtEHAW7zHz,https://api.spotify.com/v1/tracks/7mr81Fav4ro8PtEHAW7zHz,https://api.spotify.com/v1/audio-analysis/7mr81Fav4ro8PtEHAW7zHz,138506,4
0.647,0.537,6,-12.006,0,0.21,0.43,0.000258,0.119,0.846,84.46,audio_features,5RxpYHVbGJPOvSEATQyg9P,spotify:track:5RxpYHVbGJPOvSEATQyg9P,https://api.spotify.com/v1/tracks/5RxpYHVbGJPOvSEATQyg9P,https://api.spotify.com/v1/audio-analysis/5RxpYHVbGJPOvSEATQyg9P,142500,4
0.754,0.461,8,-8.857,0,0.0566,0.496,0.000373,0.116,0.898,103.911,audio_features,6SsbCH6SPFGKezh81mEseT,spotify:track:6SsbCH6SPFGKezh81mEseT,https://api.spotify.com/v1/tracks/6SsbCH6SPFGKezh81mEseT,https://api.spotify.com/v1/audio-analysis/6SsbCH6SPFGKezh81mEseT,179908,4
0.772,0.675,0,-3.87,1,0.0332,0.0765,9.29e-05,0.118,0.468,119.986,audio_features,5lM7WOaPyCHi1S0FBrqQ6k,spotify:track:5lM7WOaPyCHi1S0FBrqQ6k,https://api.spotify.com/v1/tracks/5lM7WOaPyCHi1S0FBrqQ6k,https://api.spotify.com/v1/audio-analysis/5lM7WOaPyCHi1S0FBrqQ6k,178709,4
0.682,0.494,9,-6.252,0,0.0497,0.262,0.00147,0.0908,0.657,91.854,audio_features,2Z8fahEbvdMR9caxVdPOgM,spotify:track:2Z8fahEbvdMR9caxVdPOgM,https://api.spotify.com/v1/tracks/2Z8fahEbvdMR9caxVdPOgM,https://api.spotify.com/v1/audio-analysis/2Z8fahEbvdMR9caxVdPOgM,271773,4
0.734,0.795,11,-8.058,0,0.0878,0.227,0.368,0.0867,0.346,106.987,audio_features,1WxdBPf723AenMYMNM9H0J,spotify:track:1WxdBPf723AenMYMNM9H0J,https://api.spotify.com/v1/tracks/1WxdBPf723AenMYMNM9H0J,https://api.spotify.com/v1/audio-analysis/1WxdBPf723AenMYMNM9H0J,278570,4
0.648,0.712,2,-7.402,1,0.22,0.0574,0.000168,0.354,0.474,178.036,audio_features,2VHjiM2SnMEo2fDs3E4IyR,spotify:track:2VHjiM2SnMEo2fDs3E4IyR,https://api.spotify.com/v1/tracks/2VHjiM2SnMEo2fDs3E4IyR,https://api.spotify.com/v1/audio-analysis/2VHjiM2SnMEo2fDs3E4IyR,206966,4
0.675,0.608,8,-7.446,0,0.557,0.0699,0.0,0.561,0.942,125.889,audio_features,6WtiJthSHfbA5RIWcUU4TM,spotify:track:6WtiJthSHfbA5RIWcUU4TM,https://api.spotify.com/v1/tracks/6WtiJthSHfbA5RIWcUU4TM,https://api.spotify.com/v1/audio-analysis/6WtiJthSHfbA5RIWcUU4TM,192250,5
0.786,0.384,5,-8.655,1,0.0654,0.072,0.00114,0.0484,0.771,137.943,audio_features,6kO0VUvMGmT5m2PdceJqo4,spotify:track:6kO0VUvMGmT5m2PdceJqo4,https://api.spotify.com/v1/tracks/6kO0VUvMGmT5m2PdceJqo4,https://api.spotify.com/v1/audio-analysis/6kO0VUvMGmT5m2PdceJqo4,211147,4
0.819,0.596,7,-7.697,0,0.123,0.0302,4.59e-06,0.102,0.473,108.204,audio_features,70pZIQqQ37SrNCADx0FiPN,spotify:track:70pZIQqQ37SrNCADx0FiPN,https://api.spotify.com/v1/tracks/70pZIQqQ37SrNCADx0FiPN,https://api.spotify.com/v1/audio-analysis/70pZIQqQ37SrNCADx0FiPN,208395,4
0.677,0.448,1,-9.414,0,0.0925,0.151,0.00121,0.0562,0.334,150.055,audio_features,6xZ5sJAKOVFHK99gQ9Ywml,spotify:track:6xZ5sJAKOVFHK99gQ9Ywml,https://api.spotify.com/v1/tracks/6xZ5sJAKOVFHK99gQ9Ywml,https://api.spotify.com/v1/audio-analysis/6xZ5sJAKOVFHK99gQ9Ywml,257120,4
0.703,0.508,1,-9.742,1,0.0386,0.141,1.36e-05,0.0776,0.694,90.005,audio_features,7hsUgZdfC4j8sqskVr4DUH,spotify:track:7hsUgZdfC4j8sqskVr4DUH,https://api.spotify.com/v1/tracks/7hsUgZdfC4j8sqskVr4DUH,https://api.spotify.com/v1/audio-analysis/7hsUgZdfC4j8sqskVr4DUH,127485,4
0.598,0.475,1,-11.941,1,0.0524,0.0716,9.23e-05,0.0678,0.331,85.013,audio_features,4lXbVIprNR0de0Rjjzj9Am,spotify:track:4lXbVIprNR0de0Rjjzj9Am,https://api.spotify.com/v1/tracks/4lXbVIprNR0de0Rjjzj9Am,https://api.spotify.com/v1/audio-analysis/4lXbVIprNR0de0Rjjzj9Am,304985,4
0.651,0.811,2,-8.132,1,0.0551,0.225,0.00264,0.0877,0.395,102.034,audio_features,3TO4K1yS2tQyZX5Lw4SZWs,spotify:track:3TO4K1yS2tQyZX5Lw4SZWs,https://api.spotify.com/v1/tracks/3TO4K1yS2tQyZX5Lw4SZWs,https://api.spotify.com/v1/audio-analysis/3TO4K1yS2tQyZX5Lw4SZWs,297589,4
0.803,0.63,8,-4.38,0,0.0333,0.0694,0.000665,0.305,0.963,108.167,audio_features,0aqmGCtP3cCa2KwLaixTGZ,spotify:track:0aqmGCtP3cCa2KwLaixTGZ,https://api.spotify.com/v1/tracks/0aqmGCtP3cCa2KwLaixTGZ,https://api.spotify.com/v1/audio-analysis/0aqmGCtP3cCa2KwLaixTGZ,168577,4
0.635,0.835,8,-2.876,1,0.0589,0.0948,0.0119,0.285,0.216,109.987,audio_features,5p8QLRVnBk20xuvwiDZtTr,spotify:track:5p8QLRVnBk20xuvwiDZtTr,https://api.spotify.com/v1/tracks/5p8QLRVnBk20xuvwiDZtTr,https://api.spotify.com/v1/audio-analysis/5p8QLRVnBk20xuvwiDZtTr,253122,4
0.598,0.926,6,-3.746,0,0.0555,0.00575,0.587,0.125,0.364,140.044,audio_features,0dhKGbQFIUnfjozzISQvuj,spotify:track:0dhKGbQFIUnfjozzISQvuj,https://api.spotify.com/v1/tracks/0dhKGbQFIUnfjozzISQvuj,https://api.spotify.com/v1/audio-analysis/0dhKGbQFIUnfjozzISQvuj,250635,4
0.444,0.796,6,-5.826,0,0.111,0.326,2.08e-06,0.161,0.354,88.72,audio_features,5NA61z16lTDuTc5QTuEjno,spotify:track:5NA61z16lTDuTc5QTuEjno,https://api.spotify.com/v1/tracks/5NA61z16lTDuTc5QTuEjno,https://api.spotify.com/v1/audio-analysis/5NA61z16lTDuTc5QTuEjno,194111,4
0.671,0.374,11,-11.489,0,0.125,0.268,0.0189,0.324,0.519,84.92,audio_features,0wcN45fKhDGWAd0GrWjdYM,spotify:track:0wcN45fKhDGWAd0GrWjdYM,https://api.spotify.com/v1/tracks/0wcN45fKhDGWAd0GrWjdYM,https://api.spotify.com/v1/audio-analysis/0wcN45fKhDGWAd0GrWjdYM,119652,4
0.772,0.535,10,-10.829,0,0.0585,0.0535,0.0481,0.0658,0.792,105.999,audio_features,6iBp9xO6MrSKRsnYNAxrT1,spotify:track:6iBp9xO6MrSKRsnYNAxrT1,https://api.spotify.com/v1/tracks/6iBp9xO6MrSKRsnYNAxrT1,https://api.spotify.com/v1/audio-analysis/6iBp9xO6MrSKRsnYNAxrT1,204405,4
0.729,0.799,11,-7.378,0,0.0779,0.0588,0.00218,0.0948,0.532,115.04,audio_features,7gZzWI6yC0Wb8xLcNYoYIg,spotify:track:7gZzWI6yC0Wb8xLcNYoYIg,https://api.spotify.com/v1/tracks/7gZzWI6yC0Wb8xLcNYoYIg,https://api.spotify.com/v1/audio-analysis/7gZzWI6yC0Wb8xLcNYoYIg,253520,4
0.639,0.907,9,-7.85,1,0.0409,0.0128,0.328,0.704,0.696,97.019,audio_features,5hLAvGak6o4xLKNbTmh2fp,spotify:track:5hLAvGak6o4xLKNbTmh2fp,https://api.spotify.com/v1/tracks/5hLAvGak6o4xLKNbTmh2fp,https://api.spotify.com/v1/audio-analysis/5hLAvGak6o4xLKNbTmh2fp,234333,4
0.655,0.855,8,-9.347,0,0.257,0.0114,0.000199,0.476,0.508,120.014,audio_features,3MANUf7LqfyIw7f9lPQf0l,spotify:track:3MANUf7LqfyIw7f9lPQf0l,https://api.spotify.com/v1/tracks/3MANUf7LqfyIw7f9lPQf0l,https://api.spotify.com/v1/audio-analysis/3MANUf7LqfyIw7f9lPQf0l,206360,4
0.752,0.61,0,-6.437,1,0.0328,0.285,0.0,0.133,0.359,108.022,audio_features,1uymcomcJHC3srKUzN72qJ,spotify:track:1uymcomcJHC3srKUzN72qJ,https://api.spotify.com/v1/tracks/1uymcomcJHC3srKUzN72qJ,https://api.spotify.com/v1/audio-analysis/1uymcomcJHC3srKUzN72qJ,239600,4
0.685,0.735,4,-6.337,0,0.0334,0.191,0.038,0.188,0.385,94.035,audio_features,0Psz3az3RIYfJpnsajBT8N,spotify:track:0Psz3az3RIYfJpnsajBT8N,https://api.spotify.com/v1/tracks/0Psz3az3RIYfJpnsajBT8N,https://api.spotify.com/v1/audio-analysis/0Psz3az3RIYfJpnsajBT8N,190827,3
0.678,0.849,7,-6.983,1,0.0367,0.0459,0.613,0.0833,0.502,94.003,audio_features,1gWnuGAiTk3Q4yrIbwymUK,spotify:track:1gWnuGAiTk3Q4yrIbwymUK,https://api.spotify.com/v1/tracks/1gWnuGAiTk3Q4yrIbwymUK,https://api.spotify.com/v1/audio-analysis/1gWnuGAiTk3Q4yrIbwymUK,209800,4
0.801,0.454,8,-9.582,1,0.0572,0.02,0.339,0.0965,0.4,118.001,audio_features,4e6e17eKV69mfBM4xkCBMH,spotify:track:4e6e17eKV69mfBM4xkCBMH,https://api.spotify.com/v1/tracks/4e6e17eKV69mfBM4xkCBMH,https://api.spotify.com/v1/audio-analysis/4e6e17eKV69mfBM4xkCBMH,316907,4
0.626,0.626,1,-7.548,0,0.0252,0.101,0.00913,0.0905,0.57,91.96,audio_features,5IcjZRaK0lrGo1dHBgh08k,spotify:track:5IcjZRaK0lrGo1dHBgh08k,https://api.spotify.com/v1/tracks/5IcjZRaK0lrGo1dHBgh08k,https://api.spotify.com/v1/audio-analysis/5IcjZRaK0lrGo1dHBgh08k,206840,4
0.414,0.745,1,-9.332,1,0.0372,0.0168,0.731,0.221,0.717,117.098,audio_features,5GIETxZeNgcocgOSQ6kVKQ,spotify:track:5GIETxZeNgcocgOSQ6kVKQ,https://api.spotify.com/v1/tracks/5GIETxZeNgcocgOSQ6kVKQ,https://api.spotify.com/v1/audio-analysis/5GIETxZeNgcocgOSQ6kVKQ,190769,4
0.666,0.669,5,-8.059,0,0.0358,0.00758,0.753,0.104,0.717,104.018,audio_features,0MVeqB8ga6WohqyNv62BA8,spotify:track:0MVeqB8ga6WohqyNv62BA8,https://api.spotify.com/v1/tracks/0MVeqB8ga6WohqyNv62BA8,https://api.spotify.com/v1/audio-analysis/0MVeqB8ga6WohqyNv62BA8,224567,4
0.784,0.541,11,-8.869,0,0.038,0.156,0.277,0.265,0.58,99.982,audio_features,6xXISTioP92UoiA3B9Covg,spotify:track:6xXISTioP92UoiA3B9Covg,https://api.spotify.com/v1/tracks/6xXISTioP92UoiA3B9Covg,https://api.spotify.com/v1/audio-analysis/6xXISTioP92UoiA3B9Covg,162800,4
0.456,0.69,0,-8.092,1,0.0448,0.0215,0.0,0.0992,0.512,77.66,audio_features,2e9OK4HiyXyAH5oEtaxnIc,spotify:track:2e9OK4HiyXyAH5oEtaxnIc,https://api.spotify.com/v1/tracks/2e9OK4HiyXyAH5oEtaxnIc,https://api.spotify.com/v1/audio-analysis/2e9OK4HiyXyAH5oEtaxnIc,219027,4
0.358,0.585,6,-8.762,1,0.0784,0.327,2.19e-06,0.0864,0.407,185.681,audio_features,2wuvGSWxmbDiwvRL11hw5q,spotify:track:2wuvGSWxmbDiwvRL11hw5q,https://api.spotify.com/v1/tracks/2wuvGSWxmbDiwvRL11hw5q,https://api.spotify.com/v1/audio-analysis/2wuvGSWxmbDiwvRL11hw5q,205787,4
0.24,0.84,7,-3.454,1,0.057,0.00238,0.203,0.303,0.187,127.894,audio_features,5SkVuynwg7F8E5JnveaUMp,spotify:track:5SkVuynwg7F8E5JnveaUMp,https://api.spotify.com/v1/tracks/5SkVuynwg7F8E5JnveaUMp,https://api.spotify.com/v1/audio-analysis/5SkVuynwg7F8E5JnveaUMp,354393,4
0.569,0.533,4,-9.813,0,0.03,0.33,0.0144,0.0574,0.342,122.084,audio_features,1DjtTWJEzRwKJrxMMcydPI,spotify:track:1DjtTWJEzRwKJrxMMcydPI,https://api.spotify.com/v1/tracks/1DjtTWJEzRwKJrxMMcydPI,https://api.spotify.com/v1/audio-analysis/1DjtTWJEzRwKJrxMMcydPI,293881,1
0.634,0.593,9,-4.154,0,0.0458,0.549,1.7e-05,0.139,0.118,93.955,audio_features,5vqjvuNViINnypB6MqDSMB,spotify:track:5vqjvuNViINnypB6MqDSMB,https://api.spotify.com/v1/tracks/5vqjvuNViINnypB6MqDSMB,https://api.spotify.com/v1/audio-analysis/5vqjvuNViINnypB6MqDSMB,235569,4
0.65,0.439,9,-8.189,1,0.043,0.0764,0.0,0.139,0.374,92.865,audio_features,3o4uzWCFiXseurmy3EkCB2,spotify:track:3o4uzWCFiXseurmy3EkCB2,https://api.spotify.com/v1/tracks/3o4uzWCFiXseurmy3EkCB2,https://api.spotify.com/v1/audio-analysis/3o4uzWCFiXseurmy3EkCB2,202693,4
0.696,0.657,7,-8.776,0,0.0487,0.0892,0.000149,0.728,0.838,159.952,audio_features,20eid7lJ7RuTl3Smn8Iezu,spotify:track:20eid7lJ7RuTl3Smn8Iezu,https://api.spotify.com/v1/tracks/20eid7lJ7RuTl3Smn8Iezu,https://api.spotify.com/v1/audio-analysis/20eid7lJ7RuTl3Smn8Iezu,193682,4
0.725,0.474,5,-8.945,0,0.125,0.448,1.25e-05,0.187,0.528,140.036,audio_features,2KmmB4fIbUJuWGqx1i7YNF,spotify:track:2KmmB4fIbUJuWGqx1i7YNF,https://api.spotify.com/v1/tracks/2KmmB4fIbUJuWGqx1i7YNF,https://api.spotify.com/v1/audio-analysis/2KmmB4fIbUJuWGqx1i7YNF,199867,4
0.719,0.742,6,-6.511,0,0.0572,0.118,3.36e-05,0.0796,0.425,115.895,audio_features,7Iiek3SL6PluRxj9IgbTC1,spotify:track:7Iiek3SL6PluRxj9IgbTC1,https://api.spotify.com/v1/tracks/7Iiek3SL6PluRxj9IgbTC1,https://api.spotify.com/v1/audio-analysis/7Iiek3SL6PluRxj9IgbTC1,198853,4
0.781,0.587,1,-8.057,0,0.187,0.489,0.00375,0.1,0.843,86.963,audio_features,3QysXZ7h7NIsi8WAusDCBR,spotify:track:3QysXZ7h7NIsi8WAusDCBR,https://api.spotify.com/v1/tracks/3QysXZ7h7NIsi8WAusDCBR,https://api.spotify.com/v1/audio-analysis/3QysXZ7h7NIsi8WAusDCBR,201507,4
0.695,0.923,1,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,audio_features,64dLd6rVqDLtkXFYrEUHIU,spotify:track:64dLd6rVqDLtkXFYrEUHIU,https://api.spotify.com/v1/tracks/64dLd6rVqDLtkXFYrEUHIU,https://api.spotify.com/v1/audio-analysis/64dLd6rVqDLtkXFYrEUHIU,215150,3
0.616,0.43,5,-11.311,0,0.0304,0.211,0.000349,0.432,0.239,101.99,audio_features,6321OahNsonhZE5VtBFGsR,spotify:track:6321OahNsonhZE5VtBFGsR,https://api.spotify.com/v1/tracks/6321OahNsonhZE5VtBFGsR,https://api.spotify.com/v1/audio-analysis/6321OahNsonhZE5VtBFGsR,240359,4
0.773,0.667,10,-5.883,1,0.0268,0.0219,0.00162,0.148,0.498,106.997,audio_features,6KEUXcLt9t1jmJ9v6sZHlh,spotify:track:6KEUXcLt9t1jmJ9v6sZHlh,https://api.spotify.com/v1/tracks/6KEUXcLt9t1jmJ9v6sZHlh,https://api.spotify.com/v1/audio-analysis/6KEUXcLt9t1jmJ9v6sZHlh,228000,4
0.674,0.855,0,-6.484,1,0.0303,0.0564,0.0232,0.066,0.393,109.99,audio_features,0LJZvth45Gqdghj33o8YCV,spotify:track:0LJZvth45Gqdghj33o8YCV,https://api.spotify.com/v1/tracks/0LJZvth45Gqdghj33o8YCV,https://api.spotify.com/v1/audio-analysis/0LJZvth45Gqdghj33o8YCV,218000,4
0.675,0.908,7,-5.485,0,0.0489,0.0753,0.000306,0.107,0.684,115.965,audio_features,2YWQuaEUTs3O47JKBAO5Us,spotify:track:2YWQuaEUTs3O47JKBAO5Us,https://api.spotify.com/v1/tracks/2YWQuaEUTs3O47JKBAO5Us,https://api.spotify.com/v1/audio-analysis/2YWQuaEUTs3O47JKBAO5Us,189856,4
0.803,0.472,8,-6.541,0,0.0279,0.0417,7.95e-05,0.101,0.928,105.981,audio_features,7D4mBnlIlSG7VBvAljjkZS,spotify:track:7D4mBnlIlSG7VBvAljjkZS,https://api.spotify.com/v1/tracks/7D4mBnlIlSG7VBvAljjkZS,https://api.spotify.com/v1/audio-analysis/7D4mBnlIlSG7VBvAljjkZS,192000,4
0.799,0.846,9,-5.602,1,0.0462,0.274,0.00306,0.111,0.869,109.988,audio_features,6IoAmYqsvyKIFG8tfT2wTh,spotify:track:6IoAmYqsvyKIFG8tfT2wTh,https://api.spotify.com/v1/tracks/6IoAmYqsvyKIFG8tfT2wTh,https://api.spotify.com/v1/audio-analysis/6IoAmYqsvyKIFG8tfT2wTh,257413,4
0.887,0.438,0,-8.985,1,0.152,0.213,0.00107,0.595,0.914,124.07,audio_features,006tcVuW5OAahuINpmweWH,spotify:track:006tcVuW5OAahuINpmweWH,https://api.spotify.com/v1/tracks/006tcVuW5OAahuINpmweWH,https://api.spotify.com/v1/audio-analysis/006tcVuW5OAahuINpmweWH,161827,4
0.809,0.483,2,-7.035,1,0.045,0.672,0.192,0.135,0.661,95.011,audio_features,6S6Ls9g5i1k2duXCWiOm55,spotify:track:6S6Ls9g5i1k2duXCWiOm55,https://api.spotify.com/v1/tracks/6S6Ls9g5i1k2duXCWiOm55,https://api.spotify.com/v1/audio-analysis/6S6Ls9g5i1k2duXCWiOm55,194733,4
0.695,0.713,6,-4.366,0,0.0459,0.0518,0.0,0.11,0.558,106.018,audio_features,66YV5WPbSqEZsM6WwShkEM,spotify:track:66YV5WPbSqEZsM6WwShkEM,https://api.spotify.com/v1/tracks/66YV5WPbSqEZsM6WwShkEM,https://api.spotify.com/v1/audio-analysis/66YV5WPbSqEZsM6WwShkEM,262356,4
0.696,0.819,2,-5.222,1,0.0418,0.0549,0.00323,0.0772,0.428,90.017,audio_features,7ibOCQG9xjefRFB7JM4518,spotify:track:7ibOCQG9xjefRFB7JM4518,https://api.spotify.com/v1/tracks/7ibOCQG9xjefRFB7JM4518,https://api.spotify.com/v1/audio-analysis/7ibOCQG9xjefRFB7JM4518,266251,4
0.811,0.699,10,-8.196,0,0.0576,0.135,2.08e-06,0.0932,0.881,89.984,audio_features,2T0JxnaDQBSVTffFpqLYFv,spotify:track:2T0JxnaDQBSVTffFpqLYFv,https://api.spotify.com/v1/tracks/2T0JxnaDQBSVTffFpqLYFv,https://api.spotify.com/v1/audio-analysis/2T0JxnaDQBSVTffFpqLYFv,204704,4
0.765,0.727,4,-8.444,0,0.0768,0.361,0.0741,0.0983,0.0961,114.022,audio_features,1DRLIUG8HFTBfJOFYaByZn,spotify:track:1DRLIUG8HFTBfJOFYaByZn,https://api.spotify.com/v1/tracks/1DRLIUG8HFTBfJOFYaByZn,https://api.spotify.com/v1/audio-analysis/1DRLIUG8HFTBfJOFYaByZn,177089,4
0.529,0.879,0,-3.927,1,0.0532,0.00902,0.0485,0.239,0.921,159.987,audio_features,7fH4XR2QVtQ9cShMLbaKSx,spotify:track:7fH4XR2QVtQ9cShMLbaKSx,https://api.spotify.com/v1/tracks/7fH4XR2QVtQ9cShMLbaKSx,https://api.spotify.com/v1/audio-analysis/7fH4XR2QVtQ9cShMLbaKSx,219534,4
0.598,0.466,11,-11.611,0,0.214,0.0584,0.0401,0.431,0.572,89.621,audio_features,7neXef29cogkuASB5rTafo,spotify:track:7neXef29cogkuASB5rTafo,https://api.spotify.com/v1/tracks/7neXef29cogkuASB5rTafo,https://api.spotify.com/v1/audio-analysis/7neXef29cogkuASB5rTafo,155985,4
0.781,0.7,5,-9.454,0,0.0681,0.357,0.0792,0.12,0.661,96.979,audio_features,5SZo3Grs3fmbPsHZzlLB6E,spotify:track:5SZo3Grs3fmbPsHZzlLB6E,https://api.spotify.com/v1/tracks/5SZo3Grs3fmbPsHZzlLB6E,https://api.spotify.com/v1/audio-analysis/5SZo3Grs3fmbPsHZzlLB6E,194000,4
0.715,0.584,0,-9.004,1,0.136,0.291,0.00366,0.068,0.429,97.214,audio_features,2VRJKXrqR4ztn6WgJ28R9r,spotify:track:2VRJKXrqR4ztn6WgJ28R9r,https://api.spotify.com/v1/tracks/2VRJKXrqR4ztn6WgJ28R9r,https://api.spotify.com/v1/audio-analysis/2VRJKXrqR4ztn6WgJ28R9r,203777,4
0.831,0.472,9,-9.124,1,0.226,0.133,1e-06,0.139,0.653,138.025,audio_features,0kitlUDARPIpnaIeUW16LN,spotify:track:0kitlUDARPIpnaIeUW16LN,https://api.spotify.com/v1/tracks/0kitlUDARPIpnaIeUW16LN,https://api.spotify.com/v1/audio-analysis/0kitlUDARPIpnaIeUW16LN,138947,4
0.437,0.74,2,-7.177,1,0.0311,0.000666,0.00378,0.0454,0.501,168.055,audio_features,7hWeviJOyxDksLcnvBMsZA,spotify:track:7hWeviJOyxDksLcnvBMsZA,https://api.spotify.com/v1/tracks/7hWeviJOyxDksLcnvBMsZA,https://api.spotify.com/v1/audio-analysis/7hWeviJOyxDksLcnvBMsZA,194487,4
0.361,0.464,1,-7.157,1,0.03,0.0755,0.0094,0.164,0.223,175.811,audio_features,6BIgdQw8KcJTdj2RZQQ2bb,spotify:track:6BIgdQw8KcJTdj2RZQQ2bb,https://api.spotify.com/v1/tracks/6BIgdQw8KcJTdj2RZQQ2bb,https://api.spotify.com/v1/audio-analysis/6BIgdQw8KcJTdj2RZQQ2bb,302622,4
0.849,0.711,10,-6.664,0,0.0653,0.238,0.0163,0.116,0.805,129.94,audio_features,6PHXRx0ZOrGk7OJ9C29cTm,spotify:track:6PHXRx0ZOrGk7OJ9C29cTm,https://api.spotify.com/v1/tracks/6PHXRx0ZOrGk7OJ9C29cTm,https://api.spotify.com/v1/audio-analysis/6PHXRx0ZOrGk7OJ9C29cTm,197638,4
0.808,0.809,0,-6.615,0,0.0563,0.00151,0.238,0.151,0.659,109.043,audio_features,7mgxJci0i2wKTTC7n1zxoE,spotify:track:7mgxJci0i2wKTTC7n1zxoE,https://api.spotify.com/v1/tracks/7mgxJci0i2wKTTC7n1zxoE,https://api.spotify.com/v1/audio-analysis/7mgxJci0i2wKTTC7n1zxoE,319266,4
0.774,0.779,9,-5.037,0,0.0593,0.652,2.35e-05,0.206,0.963,111.998,audio_features,2t5ebbh0zWyTIe02d6kv8Y,spotify:track:2t5ebbh0zWyTIe02d6kv8Y,https://api.spotify.com/v1/tracks/2t5ebbh0zWyTIe02d6kv8Y,https://api.spotify.com/v1/audio-analysis/2t5ebbh0zWyTIe02d6kv8Y,159812,4
